"concept_id","part_of_speech","lemmas","english_lemmas","gloss","english_gloss"
"69495",1,"آب وہوا | رت | کلائی میٹ | موسم | ہواپانی","climate | clime","کسی جگہ کاوہ قدرتی ماحول جس کا جانوروں وغیرہ کےنشوونمااورصحت پراثرپڑتاہے","the weather in some location averaged over some long period of time"
"69531",1,"باس | بو | گندھ | مہک","feel | feeling | flavor | flavour | look | smell | spirit | tone","کسی مقام، حالت وغیرہ کی عام حالت یا ماحول اور اس کا لوگوں پر پڑنے والا اثر:""آپ کی باتوں سے بغاوت کی بو آرہی ہے""","the general atmosphere of a place or situation and the effect that it has on people"
"69578",1,"سیلن | نمی","moisture | wet","زمین،چھت،دیوار وغیرہ کی نمی","wetness caused by water"
"69579",1,"تری | رطوبت | گیلاپن | نمی","humidity | humidness","ہوا میں ہونے والی بھاپ کی مقدار","wetness in the atmosphere"
"69585",1,"خشکی | روکھا پن | سوکھا پن","dryness | waterlessness | xerotes","سوکھے ہونے کی حالت یا احساس","the condition of not containing or being covered by a liquid (especially water)"
"69587",1,"بےآب | خشک سالی | سوکھا | قحط | قحط سالی","drought | drouth","بارش کی کمی یا بارش نہیں ہو نے کی حالت یا تصور","a shortage of rainfall"
"69594",1,"تحفظ | حفاظت | زامن","safety","NO_GLOSS","the state of being certain that adverse effects will not be caused by some agent under defined conditions"
"69599",1,"زامن","security","NO_GLOSS","the state of being free from danger or injury"
"69608",1,"جوکھم | خطرہ | مشکل | مصیبت","danger","مشکل یا مصیبت  کے امکان کی حالت","the condition of being susceptible to harm or injury"
"69611",1,"خوف بھرا | خوف زدہ | ڈر بھرا","hazardousness | perilousness","خوف سے بھراہونے حالت یا تاثر","the state of being dangerous"
"69612",1,"عدم تحفظ","insecurity","حفاظت کی کمی","the state of being subject to danger or injury"
"69613",1,"جوکھم","endangerment | hazard | jeopardy | peril | risk","NO_GLOSS","a source of danger; a possibility of incurring loss or misfortune"
"69620",1,"خوف | ڈر","menace | threat","وہ جو مصیبت کا سرچشمہ یا سبب ہو:""جاپان میں زلزلہ ایک مستقل خوف ہے کشمیر میں دہشت گردی ایک مستقل ڈر تھا""","something that is a source of danger"
"69643",1,"ضعف | کمزوری | لاغر پن | ناتوانی | نقاہت","debility | feebleness | frailness | frailty | infirmity | valetudinarianism","دبلا یا کمزور ہونے کی حالت یا تاثر","the state of being weak in health or body (especially from old age)"
"69645",1,"کمزوری کا روگ | لاغری کا مرض","cachexia | cachexy | wasting","وہ مرض جس میں جسم کی قوت دن بہ دن کمزور ہوتی جاتی ہے","any general reduction in vitality and strength of body and mind resulting from a debilitating chronic disease"
"69646",1,"اپہج پن | عذرپن | لولاپن | معذوری | معذوریت","disability | disablement | handicap | impairment","معذور ہونے کی حالت یا تاثر","the condition of being unable to perform as a consequence of physical or mental unfitness"
"69661",1,"بہراپن","deafness | hearing loss","بہرا ہونے کی حالت یا تاثر","partial or complete loss of hearing"
"69677",1,"دن کوری","day blindness | hemeralopia","ایک بیماری جس میں دن کے وقت دکھائی نہیں پڑتا","inability to see clearly in bright light"
"69681",1,"اندھراتا | جہر | رتوندھی | شب کوری","moon blindness | night blindness | nyctalopia","ایک مرض جس میں رات کے وقت دکھائی نہیں دیتا","inability to see clearly in dim light; due to a deficiency of vitamin A or to a retinal disorder"
"69702",1,"فالج","palsy | paralysis","ایک قسم کی بیماری جس میں نصف عضو، کوئی خاص عضو یا کوئی مکمل عضو کام کرنا بند کردیتا ہے","loss of the ability to move a body part"
"69703",1,"التوا فالج | نیم فالج","paresis","ہلکی یا معمولی فالج:""داداجی نیم فالج کے شکار ہیں""","a slight or partial paralysis"
"69711",1,"ادھرنگ","hemiplegia | unilateral paralysis","وہ فالج جس میں جسم کا بایاں یا داہنا حصہ بالکل بےکام، بےحس اور بےاثر ہوجاتا ہے:""ادھرنگ کا مریض الٹے ہاتھ سے کھانا کھاتا ہے""","paralysis of one side of the body"
"69721",1,"بدبو | تعفن | سڑاند | سڑاہند | عفونت","corruption | putrescence | putridness | rottenness","سڑنے کی حالت یا احساس","in a state of progressive putrefaction"
"69734",1,"جہالت | لاعلمی","dark | darkness | iniquity | wickedness","روح کو خوبی اور خوبی کے کاموں سے علیحدہ نہ سمجھنے کی نادانی(روحانیت)","absence of moral or spiritual values"
"69780",1,"اناتھ پن | بے چارگی | بے کسی | یتیمی","orphanage | orphanhood","یتیم ہونے کی حالت یا تاثر","the condition of being a child without living parents"
"69800",1,"وشانورکتتا","viraemia | viremia","خون میں وائرس کے موجود ہونے کی حالت:""وشانورکتتا کے سبب کئی امراض ہوتے ہیں""","the presence of a virus in the blood stream"
"69860",1,"گولہ بارود","ammunition","ایک قسم کاکیمائی مادہ جوہتھیارکی طرح استعمال کیاجاتاہے","any nuclear or chemical or biological material that can be used as a weapon of mass destruction"
"69864",1,"آمیزہ دھات | ترکیب شدہ دھات | مرکب دھات | ملی جلی دھات","alloy | metal","وہ دھات جس میں ایک یاکئی دھاتوں کا مرکب ہو یا ایک یا ایک سے زیادہ دھاتوں کی آمیزش سے بنی ہو","a mixture containing two or more metallic elements or metallic and nonmetallic elements usually fused together or dissolving into each other when molten"
"69892",1,"پلاسٹک","plastic","مصنوعی یا نمیم مصنوعی طریقےسے بنایا گیا ایک مادہ:""حکومت پلاسٹک سےبنے تھیلوں کے استعمال پر روک لگانے میں کامیاب نہیں ہوپائی ہے""","generic name for certain synthetic or semisynthetic materials that can be molded or extruded into objects or films or filaments or used for making e.g. coatings and adhesives"
"69914",1,"خام مال | کچا مال","raw material | staple","کام میں آنے والی چیزوں کے بنانے کے سامان","material suitable for manufacture or use or finishing"
"69944",1,"امینوایسڈ","amino acid | aminoalkanoic acid","لحمیہ ہاضم کی آخری مصنوعات:""امینو ایسڈ جسم کی تعمیر کے لیے ضروری ہے""","organic compounds containing an amino group and a carboxylic acid group"
"69975",1,"ایسڈ | ترشی | تیزاب","acid","وہ پانی میں تحلیل ہونے والا مرکب جس کا ذائقہ ترش  ہوتا ہے اور جو لٹمس کاغذ کو سرخ کردیتا ہےاور نمکین سے آمیز ہوکرنمک بناتا ہے","any of various water-soluble compounds having a sour taste and capable of turning litmus red and reacting with a base to form a salt"
"70037",1,"شوریت | کھاری پن","alkali | base","پانی میں گھلنے والا وہ مرکب مادہ جو لال لٹمس کو نیلا کر دیتا ہے  اور  تیزابیت کے تعامل سے نمک اور پانی بناتا ہے","any of various water-soluble compounds capable of turning litmus blue and reacting with an acid to form a salt and water"
"70041",1,"ایٹم | جوہر","atom","NO_GLOSS","(physics and chemistry) the smallest component of an element having the chemical properties of the element"
"70059",1,"عنصر | کیمیائی عنصر","chemical element | element","وہ حلقہ جس میں اندرونی تعمیر ہوتی ہے ،مادےکی قدر محدود ہوتی ہے اور جنہیں اور بھی آسان طریقےمیں توڑا نہیں جاسکتا","any of the more than 100 known substances (of which 92 occur naturally) that cannot be separated into simpler substances and that singly or in combination constitute all matter"
"70068",1,"دھات | معدن","metal | metallic element","جس کےآرپار نہ دیکھا جاسکے وہ چمکیلا معدنی مادہ جس سے برتن ،تار، گہنے،ہتھیار وغیرہ بنتے ہیں","any of several chemical elements that are usually shiny solids that conduct heat or electricity and can be formed into sheets etc."
"70070",1,"غیر دھات","nonmetal","وہ جو دھات نہیں ہو","a chemical element lacking typical metallic properties"
"70073",1,"عیکٹنیئم","ac | actinium | atomic number 89","NO_GLOSS","a radioactive element of the actinide series; found in uranium ores"
"70078",1,"اینٹیمونی","antimony | atomic number 51 | sb","ایک دھاتی عنصر:""اینٹیمونی کے ایٹم کی تعداد اکیاون ہے""","a metallic element having four allotropic forms; used in a wide variety of alloys; found in stibnite"
"70079",1,"آرگن","ar | argon | atomic number 18","ایک بے رنگ، بے بو اور غیر متحرک گیس:""آرگن کی جوہری تعداد اٹھارہ ہے""","a colorless and odorless inert gas; one of the six inert gases; comprises approximately 1% of the earth's atmosphere"
"70081",1,"ایسٹاٹین | ایسٹٹین","astatine | at | atomic number 85","ایک کیمیائی عنصر:""ایسٹٹین کے ایٹم کی تعداد پچاسی ہے""","a highly unstable radioactive element (the heaviest of the halogen series); a decay product of uranium and thorium"
"70083",1,"بیریئم","atomic number 56 | ba | barium","ایک ملایم دھاتی عنصر:""بیریئم کے ایٹم کی تعداد چھپن ہے""","a soft silvery metallic element of the alkali earth group; found in barite"
"70090",1,"بیریلیم | بیریلیئم | گلوسینیئم","atomic number 4 | be | beryllium | glucinium","NO_GLOSS","a light strong brittle grey toxic bivalent metallic element"
"70091",1,"بسمتھ","atomic number 83 | bi | bismuth","ایک بھاری دھاتی عنصر:""بسمتھ کے ایٹم کی تعداد تراسی ہے""","a heavy brittle diamagnetic trivalent metallic element (resembles arsenic and antimony chemically); usually recovered as a by-product from ores of other metals"
